fact_table_natural_key (txn_id) 	accm_txn_complete_time
8016	5/19/2022 2:02
8017	5/21/2022 7:44
8018	5/19/2022 7:04
8019	5/20/2022 9:30
8020	5/20/2022 4:03
8021	5/22/2022 4:45
8022	5/24/2022 14:02
8023	5/23/2022 2:15
8024	5/21/2022 13:11
8025	5/23/2022 15:22
8026	5/25/2022 1:14
8027	5/22/2022 2:35
8028	5/17/2022 6:57
8029	5/24/2022 16:53
8030	5/21/2022 12:44
8031	5/19/2022 15:27
8032	5/22/2022 16:05
8033	5/20/2022 12:57
8034	5/16/2022 19:12
8035	5/21/2022 5:39
8036	5/17/2022 0:33
8037	5/24/2022 6:58
8038	5/20/2022 1:49
8039	5/21/2022 15:32
8040	5/21/2022 5:08
8041	5/17/2022 20:03
8042	5/19/2022 15:24
8043	5/19/2022 7:54
8044	5/19/2022 11:53
8045	5/17/2022 14:41
8046	5/17/2022 14:38
8047	5/17/2022 16:36
8048	5/22/2022 10:59
8049	5/23/2022 5:05
8050	5/24/2022 9:55
8051	5/25/2022 2:12
8052	5/19/2022 5:48
8053	5/22/2022 5:33
8054	5/23/2022 5:18
8055	5/21/2022 7:49
8056	5/18/2022 5:33
8057	5/21/2022 20:22
8058	5/22/2022 16:25
8059	5/20/2022 20:02
8060	5/19/2022 5:10
8061	5/22/2022 1:01
8062	5/23/2022 11:30
8063	5/17/2022 3:57
8064	5/17/2022 16:31
8065	5/22/2022 21:52
8066	5/17/2022 6:56
8067	5/23/2022 2:53
8068	5/17/2022 16:11
8069	5/23/2022 15:58
8070	5/19/2022 4:59
8071	5/18/2022 8:58
8072	5/25/2022 2:53
8073	5/19/2022 22:23
8074	5/16/2022 16:58
8075	5/16/2022 15:03
8076	5/17/2022 17:00
8077	5/21/2022 19:01
8078	5/21/2022 10:17
8079	5/21/2022 5:00
8080	5/18/2022 20:30
8081	5/18/2022 16:07
8082	5/24/2022 13:01
8083	5/18/2022 5:33
8084	5/25/2022 2:00
8085	5/16/2022 19:39
8086	5/24/2022 15:55
8087	5/22/2022 5:23
8088	5/20/2022 6:08
8089	5/16/2022 13:30
8090	5/18/2022 17:57
8091	5/17/2022 21:36
8092	5/20/2022 18:15
8093	5/22/2022 23:36
8094	5/16/2022 22:02
8095	5/24/2022 20:00
8096	5/22/2022 4:40
8097	5/19/2022 9:59
8098	5/16/2022 18:57
8099	5/16/2022 18:10
8100	5/17/2022 2:01
8101	5/21/2022 19:58
8102	5/23/2022 7:14
8103	5/16/2022 15:28
8104	5/24/2022 3:26
8105	5/24/2022 15:31
8106	5/18/2022 7:34
8107	5/21/2022 1:20
8108	5/17/2022 23:30
8109	5/19/2022 6:32
8110	5/21/2022 13:41
8111	5/19/2022 11:06
8112	5/17/2022 3:56
8113	5/18/2022 1:29
8114	5/21/2022 5:42
8115	5/16/2022 15:16
8116	5/23/2022 14:54
8117	5/22/2022 13:29
8118	5/20/2022 7:02
8119	5/21/2022 13:22
8120	5/23/2022 23:43
8121	5/25/2022 5:15
8122	5/22/2022 3:29
8123	5/20/2022 17:01
8124	5/19/2022 9:03
8125	5/19/2022 12:55
8126	5/18/2022 18:41
8127	5/17/2022 15:19
8128	5/22/2022 3:36
8129	5/21/2022 9:30
8130	5/23/2022 22:08
8131	5/18/2022 10:24
8132	5/21/2022 3:19
8133	5/21/2022 12:18
8134	5/18/2022 22:05
8135	5/18/2022 4:24
8136	5/21/2022 9:32
8137	5/22/2022 21:40
8138	5/24/2022 17:49
8139	5/19/2022 20:14
8140	5/17/2022 23:45
8141	5/24/2022 19:50
8142	5/16/2022 21:56
8143	5/22/2022 14:30
8144	5/19/2022 0:11
8145	5/23/2022 13:22
8146	5/24/2022 2:54
8147	5/24/2022 21:08
8148	5/19/2022 7:52
8149	5/19/2022 22:08
8150	5/17/2022 20:40
8151	5/18/2022 18:42
8152	5/22/2022 20:58
8153	5/18/2022 20:22
8154	5/17/2022 9:26
8155	5/24/2022 7:31
8156	5/24/2022 10:21
8157	5/23/2022 8:53
8158	5/23/2022 4:35
8159	5/20/2022 22:17
8160	5/22/2022 12:02
8161	5/20/2022 10:44
8162	5/20/2022 21:51
8163	5/20/2022 7:01
8164	5/20/2022 11:04
8165	5/24/2022 17:22
8166	5/22/2022 20:57
8167	5/24/2022 21:38
8168	5/22/2022 17:24
8169	5/24/2022 21:37
8170	5/18/2022 2:16
8171	5/24/2022 8:03
8172	5/18/2022 17:21
8173	5/23/2022 22:20
8174	5/19/2022 12:03
8175	5/18/2022 16:37
8176	5/22/2022 6:33
8177	5/24/2022 10:32
8178	5/17/2022 5:36
8179	5/19/2022 6:50
8180	5/24/2022 1:08
8181	5/21/2022 7:31
8182	5/20/2022 9:02
8183	5/20/2022 0:10
8184	5/16/2022 23:08
8185	5/19/2022 9:06
8186	5/19/2022 22:11
8187	5/16/2022 14:32
8188	5/19/2022 8:25
8189	5/21/2022 10:27
8190	5/18/2022 8:59
8191	5/19/2022 4:05
8192	5/18/2022 12:37
8193	5/18/2022 19:58
8194	5/21/2022 12:13
8195	5/16/2022 20:05
8196	5/21/2022 8:33
8197	5/17/2022 12:59
8198	5/19/2022 4:39
8199	5/24/2022 1:14
8200	5/21/2022 20:49
8201	5/18/2022 13:10
8202	5/20/2022 15:21
8203	5/21/2022 0:17
8204	5/17/2022 3:43
8205	5/19/2022 20:38
8206	5/18/2022 20:41
8207	5/21/2022 20:48
8208	5/16/2022 14:17
8209	5/19/2022 12:16
8210	5/21/2022 18:04
8211	5/17/2022 17:27
8212	5/19/2022 3:34
8213	5/17/2022 9:09
8214	5/22/2022 13:38
8215	5/25/2022 5:42
8216	5/25/2022 5:33
8217	5/23/2022 1:11
8218	5/25/2022 1:00
8219	5/23/2022 21:24
8220	5/20/2022 11:31
8221	5/22/2022 7:45
8222	5/18/2022 16:29
8223	5/21/2022 2:04
8224	5/16/2022 14:10
8225	5/21/2022 19:56
8226	5/25/2022 6:31
8227	5/25/2022 6:30
8228	5/17/2022 9:30
8229	5/21/2022 17:41
8230	5/25/2022 5:06
8231	5/23/2022 18:30
8232	5/23/2022 0:59
8233	5/19/2022 17:04
8234	5/24/2022 10:24
8235	5/18/2022 20:55
8236	5/17/2022 20:15
8237	5/17/2022 19:18
8238	5/18/2022 1:34
8239	5/22/2022 23:22
8240	5/19/2022 10:24
8241	5/20/2022 14:15
8242	5/16/2022 21:50
8243	5/23/2022 17:11
8244	5/21/2022 20:11
8245	5/22/2022 9:28
8246	5/25/2022 1:03
8247	5/24/2022 14:42
8248	5/23/2022 21:25
8249	5/16/2022 18:29
8250	5/20/2022 22:49
8251	5/23/2022 6:34
8252	5/18/2022 12:34
8253	5/23/2022 7:22
8254	5/23/2022 5:18
8255	5/19/2022 21:09
8256	5/23/2022 22:56
8257	5/18/2022 19:37
8258	5/23/2022 7:23
8259	5/19/2022 3:42
8260	5/20/2022 6:09
8261	5/19/2022 6:18
8262	5/19/2022 12:58
8263	5/17/2022 14:26
8264	5/17/2022 6:23
8265	5/21/2022 23:41
8266	5/16/2022 23:45
8267	5/24/2022 21:32
8268	5/21/2022 20:46
8269	5/20/2022 3:57
8270	5/22/2022 1:15
8271	5/23/2022 16:50
8272	5/19/2022 2:35
8273	5/16/2022 17:23
8274	5/25/2022 1:04
8275	5/22/2022 5:38
8276	5/20/2022 5:33
8277	5/16/2022 18:35
8278	5/18/2022 2:59
8279	5/20/2022 7:02
8280	5/21/2022 1:30
8281	5/18/2022 14:18
8282	5/20/2022 23:18
8283	5/24/2022 12:13
8284	5/23/2022 0:46
8285	5/20/2022 1:35
8286	5/23/2022 15:58
8287	5/24/2022 3:37
8288	5/17/2022 7:42
8289	5/17/2022 14:54
8290	5/23/2022 22:53
8291	5/17/2022 17:56
8292	5/24/2022 3:42
8293	5/17/2022 4:41
8294	5/17/2022 6:54
8295	5/21/2022 10:32
8296	5/21/2022 17:34
8297	5/22/2022 11:14
8298	5/21/2022 0:54
8299	5/17/2022 1:49
8300	5/18/2022 4:38
8301	5/24/2022 12:54
8302	5/23/2022 6:52
8303	5/17/2022 15:18
8304	5/24/2022 12:08
8305	5/19/2022 9:51
8306	5/24/2022 14:05
8307	5/25/2022 0:20
8308	5/18/2022 4:44
8309	5/23/2022 8:55
8310	5/24/2022 21:13
8311	5/22/2022 3:13
8312	5/23/2022 10:01
8313	5/24/2022 0:25
8314	5/22/2022 1:59
8315	5/22/2022 16:23
8316	5/22/2022 6:51
8317	5/21/2022 3:37
8318	5/18/2022 12:34
8319	5/16/2022 16:13
8320	5/20/2022 22:33
8321	5/21/2022 14:32
8322	5/16/2022 17:55
8323	5/19/2022 9:00
8324	5/22/2022 13:54
8325	5/18/2022 0:52
8326	5/24/2022 0:51
8327	5/20/2022 13:38
8328	5/19/2022 16:29
8329	5/20/2022 14:37
8330	5/24/2022 13:07
8331	5/20/2022 8:55
8332	5/21/2022 10:31
8333	5/22/2022 7:35
8334	5/18/2022 20:09
8335	5/23/2022 11:08
8336	5/23/2022 16:45
8337	5/23/2022 13:20
8338	5/20/2022 12:21
8339	5/19/2022 20:08
8340	5/19/2022 8:49
8341	5/23/2022 15:17
8342	5/17/2022 18:08
8343	5/20/2022 8:04
8344	5/24/2022 3:04
8345	5/21/2022 20:34
8346	5/24/2022 3:06
8347	5/22/2022 2:47
8348	5/21/2022 19:35
8349	5/23/2022 19:40
8350	5/24/2022 5:06
8351	5/20/2022 23:34
8352	5/18/2022 5:43
8353	5/19/2022 19:37
8354	5/24/2022 11:01
8355	5/24/2022 17:43
8356	5/23/2022 7:08
8357	5/20/2022 3:51
8358	5/21/2022 21:39
8359	5/22/2022 20:06
8360	5/17/2022 16:58
8361	5/18/2022 6:10
8362	5/21/2022 8:31
8363	5/24/2022 17:50
8364	5/22/2022 1:36
8365	5/21/2022 7:32
8366	5/19/2022 23:16
8367	5/19/2022 23:41
8368	5/18/2022 4:00
8369	5/21/2022 5:08
8370	5/25/2022 4:00
8371	5/20/2022 23:15
8372	5/23/2022 14:32
8373	5/25/2022 5:28
8374	5/18/2022 23:32
8375	5/24/2022 20:32
8376	5/23/2022 19:22
8377	5/24/2022 1:21
8378	5/20/2022 15:02
8379	5/16/2022 23:34
8380	5/22/2022 7:07
8381	5/23/2022 19:46
8382	5/19/2022 5:03
8383	5/24/2022 12:14
8384	5/20/2022 6:40
8385	5/22/2022 9:40
8386	5/19/2022 6:16
8387	5/24/2022 4:10
8388	5/23/2022 3:03
8389	5/21/2022 12:48
8390	5/20/2022 7:49
8391	5/22/2022 18:40
8392	5/25/2022 8:17
8393	5/18/2022 22:52
8394	5/19/2022 21:44
8395	5/19/2022 19:44
8396	5/20/2022 7:51
8397	5/22/2022 12:30
8398	5/19/2022 5:12
8399	5/20/2022 15:45
8400	5/23/2022 6:29
8401	5/20/2022 21:35
8402	5/24/2022 7:20
8403	5/20/2022 0:30
8404	5/20/2022 17:21
8405	5/23/2022 5:01
8406	5/17/2022 9:05
8407	5/21/2022 20:06
8408	5/22/2022 6:23
8409	5/18/2022 16:56
8410	5/21/2022 11:33
8411	5/16/2022 23:47
8412	5/17/2022 3:34
8413	5/16/2022 17:27
8414	5/18/2022 19:34
8415	5/24/2022 6:21
8416	5/22/2022 0:51
8417	5/22/2022 20:44
8418	5/22/2022 7:09
8419	5/17/2022 21:41
8420	5/16/2022 21:24
8421	5/23/2022 8:34
8422	5/20/2022 13:18
8423	5/19/2022 19:14
8424	5/25/2022 0:31
8425	5/21/2022 3:08
8426	5/18/2022 9:30
8427	5/20/2022 3:59
8428	5/16/2022 19:52
8429	5/23/2022 2:57
8430	5/17/2022 22:10
8431	5/16/2022 15:27
8432	5/20/2022 0:56
8433	5/24/2022 8:02
8434	5/19/2022 18:53
8435	5/20/2022 3:25
8436	5/22/2022 20:00
8437	5/16/2022 21:09
8438	5/20/2022 11:49
8439	5/24/2022 22:44
8440	5/19/2022 6:54
8441	5/17/2022 14:07
8442	5/21/2022 17:18
8443	5/18/2022 0:56
8444	5/21/2022 13:04
8445	5/18/2022 2:04
8446	5/18/2022 23:49
8447	5/24/2022 22:39
8448	5/20/2022 6:58
8449	5/24/2022 23:32
8450	5/17/2022 3:15
8451	5/24/2022 19:53
8452	5/23/2022 20:14
8453	5/20/2022 8:38
8454	5/16/2022 22:13
8455	5/17/2022 12:47
8456	5/22/2022 0:39
8457	5/21/2022 21:07
8458	5/25/2022 1:37
8459	5/19/2022 22:24
8460	5/24/2022 13:13
8461	5/17/2022 4:49
8462	5/23/2022 11:37
8463	5/24/2022 11:49
8464	5/19/2022 3:39
8465	5/23/2022 6:48
8466	5/19/2022 20:19
8467	5/20/2022 13:24
8468	5/24/2022 7:08
8469	5/16/2022 20:52
8470	5/19/2022 15:00
8471	5/18/2022 17:48
8472	5/18/2022 16:26
8473	5/24/2022 13:52
8474	5/20/2022 22:50
8475	5/18/2022 18:28
8476	5/18/2022 12:50
8477	5/18/2022 2:41
8478	5/20/2022 1:14
8479	5/18/2022 14:30
8480	5/23/2022 6:22
8481	5/20/2022 2:01
8482	5/17/2022 8:52
8483	5/23/2022 12:05
8484	5/23/2022 1:32
8485	5/17/2022 19:28
8486	5/21/2022 18:00
8487	5/24/2022 1:16
8488	5/21/2022 22:42
8489	5/21/2022 2:11
8490	5/19/2022 9:40
8491	5/23/2022 7:02
8492	5/17/2022 5:32
8493	5/24/2022 20:37
8494	5/24/2022 23:53
8495	5/19/2022 5:12
8496	5/21/2022 5:04
8497	5/17/2022 15:19
8498	5/16/2022 16:41
8499	5/18/2022 8:58
8500	5/16/2022 14:59
8501	5/18/2022 11:32
8502	5/22/2022 11:01
8503	5/18/2022 11:34
8504	5/19/2022 20:59
8505	5/21/2022 4:54
8506	5/19/2022 5:25
8507	5/22/2022 6:28
8508	5/16/2022 18:33
8509	5/16/2022 22:46
8510	5/25/2022 5:43
8511	5/18/2022 0:46
8512	5/18/2022 15:32
8513	5/17/2022 18:35
8514	5/20/2022 18:50
8515	5/17/2022 23:26
8516	5/18/2022 4:30
8517	5/18/2022 10:54
8518	5/22/2022 18:59
8519	5/21/2022 18:40
8520	5/23/2022 12:48
8521	5/22/2022 13:15
8522	5/24/2022 11:25
8523	5/17/2022 19:31
8524	5/17/2022 8:56
8525	5/22/2022 22:07
8526	5/18/2022 0:01
8527	5/17/2022 10:02
8528	5/21/2022 1:35
8529	5/16/2022 12:56
8530	5/21/2022 6:16
8531	5/22/2022 1:46
8532	5/23/2022 20:02
8533	5/23/2022 13:27
8534	5/24/2022 23:32
8535	5/25/2022 3:27
8536	5/18/2022 5:53
8537	5/24/2022 11:50
8538	5/25/2022 0:54
8539	5/22/2022 16:21
8540	5/18/2022 23:17
8541	5/20/2022 11:26
8542	5/18/2022 4:54
8543	5/23/2022 12:42
8544	5/22/2022 7:10
8545	5/22/2022 23:27
8546	5/16/2022 12:25
8547	5/22/2022 22:52
8548	5/22/2022 13:27
8549	5/23/2022 0:00
8550	5/21/2022 8:29
8551	5/19/2022 22:27
8552	5/21/2022 17:09
8553	5/24/2022 13:19
8554	5/22/2022 10:02
8555	5/19/2022 1:18
8556	5/21/2022 3:34
8557	5/22/2022 7:23
8558	5/20/2022 10:08
8559	5/21/2022 20:13
8560	5/18/2022 19:56
8561	5/19/2022 22:50
8562	5/21/2022 21:48
8563	5/23/2022 13:56
8564	5/17/2022 20:42
8565	5/20/2022 21:35
8566	5/17/2022 9:18
8567	5/17/2022 7:04
8568	5/24/2022 8:37
8569	5/17/2022 20:48
8570	5/21/2022 0:27
8571	5/21/2022 17:10
8572	5/22/2022 18:14
8573	5/19/2022 14:55
8574	5/24/2022 18:50
8575	5/22/2022 23:36
8576	5/21/2022 8:46
8577	5/21/2022 1:30
8578	5/19/2022 8:45
8579	5/23/2022 20:39
8580	5/23/2022 14:59
8581	5/23/2022 3:36
8582	5/17/2022 20:55
8583	5/18/2022 11:42
8584	5/20/2022 12:12
8585	5/20/2022 13:17
8586	5/22/2022 20:20
8587	5/21/2022 4:15
8588	5/20/2022 5:20
8589	5/22/2022 9:57
8590	5/22/2022 19:51
8591	5/23/2022 6:00
8592	5/19/2022 16:24
8593	5/19/2022 17:01
8594	5/20/2022 6:13
8595	5/23/2022 3:51
8596	5/24/2022 14:12
8597	5/22/2022 1:50
8598	5/18/2022 16:47
8599	5/22/2022 17:25
8600	5/18/2022 14:50
8601	5/22/2022 5:11
8602	5/25/2022 5:41
8603	5/22/2022 23:24
8604	5/21/2022 19:19
8605	5/19/2022 16:59
8606	5/16/2022 17:50
8607	5/18/2022 20:35
8608	5/22/2022 4:40
8609	5/20/2022 20:07
8610	5/21/2022 5:56
8611	5/19/2022 19:56
8612	5/21/2022 15:38
8613	5/22/2022 22:08
8614	5/17/2022 1:57
8615	5/19/2022 19:58
8616	5/19/2022 14:01
8617	5/17/2022 11:09
8618	5/22/2022 17:19
8619	5/17/2022 0:00
8620	5/22/2022 9:57
8621	5/24/2022 7:06
8622	5/18/2022 6:36
8623	5/22/2022 21:37
8624	5/22/2022 7:15
8625	5/20/2022 14:29
8626	5/17/2022 11:12
8627	5/24/2022 10:40
8628	5/22/2022 13:19
8629	5/25/2022 4:15
8630	5/21/2022 17:28
8631	5/19/2022 14:18
8632	5/17/2022 21:59
8633	5/16/2022 12:09
8634	5/19/2022 22:05
8635	5/25/2022 4:54
8636	5/17/2022 20:27
8637	5/18/2022 10:40
8638	5/19/2022 12:29
8639	5/24/2022 9:54
8640	5/23/2022 11:40
8641	5/16/2022 13:46
8642	5/17/2022 8:27
8643	5/22/2022 13:43
8644	5/22/2022 17:37
8645	5/20/2022 19:47
8646	5/22/2022 9:10
8647	5/20/2022 8:10
8648	5/18/2022 0:54
8649	5/24/2022 7:20
8650	5/19/2022 11:48
8651	5/24/2022 7:51
8652	5/20/2022 14:47
8653	5/19/2022 14:41
8654	5/22/2022 21:07
8655	5/20/2022 21:44
8656	5/18/2022 12:19
8657	5/17/2022 19:15
8658	5/20/2022 5:33
8659	5/25/2022 7:31
8660	5/21/2022 10:11
8661	5/20/2022 13:16
8662	5/20/2022 3:23
8663	5/20/2022 0:03
8664	5/23/2022 11:34
8665	5/22/2022 20:13
8666	5/18/2022 19:42
8667	5/18/2022 5:41
8668	5/18/2022 0:47
8669	5/23/2022 23:41
8670	5/22/2022 15:13
8671	5/18/2022 7:14
8672	5/25/2022 8:05
8673	5/22/2022 18:54
8674	5/21/2022 8:34
8675	5/20/2022 18:14
8676	5/17/2022 8:55
8677	5/18/2022 14:10
8678	5/21/2022 18:40
8679	5/18/2022 20:38
8680	5/19/2022 5:26
8681	5/16/2022 18:31
8682	5/22/2022 13:11
8683	5/21/2022 4:58
8684	5/22/2022 9:41
8685	5/22/2022 9:21
8686	5/21/2022 10:03
8687	5/23/2022 15:41
8688	5/21/2022 20:35
8689	5/21/2022 5:41
8690	5/22/2022 14:53
8691	5/23/2022 0:49
8692	5/21/2022 23:53
8693	5/22/2022 19:49
8694	5/17/2022 23:34
8695	5/18/2022 10:48
8696	5/21/2022 17:54
8697	5/19/2022 11:25
8698	5/22/2022 2:23
8699	5/22/2022 11:30
8700	5/22/2022 12:56
8701	5/19/2022 17:24
8702	5/21/2022 9:20
8703	5/19/2022 0:39
8704	5/20/2022 4:59
8705	5/24/2022 20:00
8706	5/17/2022 12:30
8707	5/22/2022 15:56
8708	5/25/2022 8:03
8709	5/16/2022 13:53
8710	5/17/2022 1:29
8711	5/22/2022 22:37
8712	5/21/2022 9:43
8713	5/17/2022 7:10
8714	5/18/2022 18:22
8715	5/22/2022 17:04
8716	5/24/2022 2:13
8717	5/16/2022 14:22
8718	5/23/2022 17:08
8719	5/23/2022 13:26
8720	5/17/2022 1:12
8721	5/24/2022 1:37
8722	5/23/2022 8:23
8723	5/20/2022 17:24
8724	5/17/2022 6:08
8725	5/24/2022 0:33
8726	5/21/2022 8:34
8727	5/18/2022 3:38
8728	5/16/2022 14:38
8729	5/22/2022 21:30
8730	5/17/2022 3:50
8731	5/22/2022 9:01
8732	5/17/2022 11:02
8733	5/16/2022 22:04
8734	5/18/2022 16:28
8735	5/23/2022 5:48
8736	5/23/2022 9:46
8737	5/18/2022 1:06
8738	5/23/2022 20:02
8739	5/22/2022 8:04
8740	5/17/2022 10:32
8741	5/23/2022 11:58
8742	5/17/2022 9:14
8743	5/17/2022 1:12
8744	5/24/2022 0:54
8745	5/19/2022 2:54
8746	5/24/2022 19:58
8747	5/16/2022 13:41
8748	5/20/2022 16:42
8749	5/17/2022 19:56
8750	5/25/2022 4:39
8751	5/20/2022 14:34
8752	5/25/2022 5:17
8753	5/21/2022 0:16
8754	5/20/2022 4:53
8755	5/17/2022 14:38
8756	5/18/2022 3:21
8757	5/19/2022 10:26
8758	5/19/2022 0:07
8759	5/23/2022 21:22
8760	5/17/2022 3:24
8761	5/20/2022 13:20
8762	5/23/2022 19:14
8763	5/19/2022 3:43
8764	5/23/2022 21:01
8765	5/21/2022 21:41
8766	5/18/2022 12:13
8767	5/18/2022 14:42
8768	5/16/2022 16:28
8769	5/18/2022 5:57
8770	5/23/2022 10:21
8771	5/21/2022 9:26
8772	5/20/2022 17:54
8773	5/22/2022 21:21
8774	5/21/2022 11:32
8775	5/17/2022 7:36
8776	5/17/2022 20:00
8777	5/25/2022 2:08
8778	5/17/2022 19:38
8779	5/24/2022 6:31
8780	5/16/2022 15:36
8781	5/23/2022 19:14
8782	5/19/2022 3:10
8783	5/21/2022 2:15
8784	5/17/2022 8:50
8785	5/19/2022 11:16
8786	5/19/2022 5:47
8787	5/17/2022 4:43
8788	5/23/2022 22:21
8789	5/24/2022 14:29
8790	5/22/2022 18:18
8791	5/25/2022 6:30
8792	5/23/2022 15:38
8793	5/23/2022 5:35
8794	5/21/2022 15:43
8795	5/25/2022 2:12
8796	5/24/2022 21:03
8797	5/25/2022 0:51
8798	5/24/2022 14:21
8799	5/22/2022 23:09
8800	5/23/2022 20:41
8801	5/22/2022 1:22
8802	5/18/2022 3:00
8803	5/19/2022 3:31
8804	5/21/2022 11:56
8805	5/23/2022 6:47
8806	5/20/2022 16:47
8807	5/24/2022 12:54
8808	5/21/2022 18:49
8809	5/18/2022 23:48
8810	5/20/2022 22:14
8811	5/23/2022 23:05
8812	5/23/2022 3:56
8813	5/18/2022 23:55
8814	5/22/2022 2:03
8815	5/20/2022 12:13
8816	5/17/2022 21:34
8817	5/24/2022 0:49
8818	5/20/2022 23:48
8819	5/24/2022 10:48
8820	5/21/2022 5:48
8821	5/18/2022 19:04
8822	5/24/2022 16:28
8823	5/21/2022 15:48
8824	5/23/2022 15:23
8825	5/19/2022 7:58
8826	5/23/2022 17:24
8827	5/17/2022 18:15
8828	5/17/2022 11:11
8829	5/23/2022 15:12
8830	5/21/2022 6:24
8831	5/22/2022 9:13
8832	5/22/2022 9:06
8833	5/17/2022 19:26
8834	5/19/2022 9:34
8835	5/20/2022 10:01
8836	5/18/2022 10:26
8837	5/20/2022 18:07
8838	5/24/2022 19:42
8839	5/17/2022 0:32
8840	5/19/2022 8:26
8841	5/23/2022 10:26
8842	5/24/2022 5:31
8843	5/17/2022 3:02
8844	5/22/2022 5:39
8845	5/17/2022 11:36
8846	5/20/2022 19:52
8847	5/21/2022 5:44
8848	5/23/2022 0:03
8849	5/24/2022 15:24
8850	5/20/2022 7:33
8851	5/20/2022 8:21
8852	5/17/2022 22:37
8853	5/24/2022 1:33
8854	5/21/2022 17:15
8855	5/24/2022 8:11
8856	5/16/2022 16:33
8857	5/23/2022 10:05
8858	5/21/2022 6:00
8859	5/20/2022 13:15
8860	5/24/2022 4:04
8861	5/23/2022 18:26
8862	5/21/2022 4:14
8863	5/20/2022 17:50
8864	5/22/2022 18:10
8865	5/21/2022 16:11
8866	5/18/2022 0:28
8867	5/22/2022 6:52
8868	5/20/2022 4:44
8869	5/25/2022 0:39
8870	5/17/2022 16:51
8871	5/22/2022 3:50
8872	5/17/2022 6:03
8873	5/23/2022 10:29
8874	5/17/2022 12:37
8875	5/24/2022 20:11
8876	5/20/2022 22:50
8877	5/23/2022 21:12
8878	5/22/2022 16:17
8879	5/18/2022 9:24
8880	5/18/2022 18:26
8881	5/23/2022 7:18
8882	5/18/2022 7:04
8883	5/20/2022 11:21
8884	5/17/2022 20:21
8885	5/21/2022 20:27
8886	5/19/2022 14:14
8887	5/20/2022 9:21
8888	5/21/2022 13:17
8889	5/17/2022 20:52
8890	5/18/2022 0:51
8891	5/24/2022 4:37
8892	5/22/2022 17:48
8893	5/18/2022 23:57
8894	5/24/2022 14:43
8895	5/22/2022 16:20
8896	5/21/2022 20:25
8897	5/24/2022 4:15
8898	5/21/2022 6:06
8899	5/21/2022 11:47
8900	5/20/2022 23:26
8901	5/17/2022 2:41
8902	5/18/2022 0:31
8903	5/16/2022 20:01
8904	5/18/2022 5:32
8905	5/16/2022 21:06
8906	5/22/2022 13:09
8907	5/18/2022 19:37
8908	5/19/2022 2:59
8909	5/17/2022 19:46
8910	5/25/2022 6:38
8911	5/16/2022 20:28
8912	5/22/2022 19:24
8913	5/16/2022 23:34
8914	5/24/2022 15:48
8915	5/19/2022 22:14
8916	5/24/2022 6:46
8917	5/23/2022 23:05
8918	5/19/2022 20:06
8919	5/18/2022 16:17
8920	5/20/2022 17:01
8921	5/16/2022 13:51
8922	5/19/2022 3:20
8923	5/23/2022 10:17
8924	5/18/2022 3:40
8925	5/19/2022 5:15
8926	5/25/2022 1:10
8927	5/17/2022 14:16
8928	5/17/2022 11:30
8929	5/22/2022 10:21
8930	5/23/2022 22:45
8931	5/23/2022 2:03
8932	5/17/2022 1:02
8933	5/19/2022 4:32
8934	5/20/2022 17:23
8935	5/23/2022 5:45
8936	5/17/2022 20:35
8937	5/20/2022 13:02
8938	5/19/2022 1:36
8939	5/21/2022 0:41
8940	5/23/2022 14:46
8941	5/20/2022 10:31
8942	5/21/2022 18:50
8943	5/16/2022 12:57
8944	5/25/2022 1:00
8945	5/18/2022 6:40
8946	5/20/2022 23:17
8947	5/17/2022 12:23
8948	5/20/2022 19:51
8949	5/16/2022 13:21
8950	5/24/2022 9:16
8951	5/21/2022 4:18
8952	5/24/2022 22:02
8953	5/21/2022 18:07
8954	5/18/2022 22:23
8955	5/20/2022 13:17
8956	5/23/2022 11:08
8957	5/20/2022 10:37
8958	5/17/2022 13:20
8959	5/16/2022 15:16
8960	5/22/2022 21:48
8961	5/20/2022 10:03
8962	5/25/2022 4:50
8963	5/25/2022 6:37
8964	5/20/2022 13:18
8965	5/25/2022 5:37
8966	5/20/2022 6:30
8967	5/19/2022 23:46
8968	5/20/2022 4:24
8969	5/24/2022 8:36
8970	5/17/2022 15:21
8971	5/20/2022 15:47
8972	5/25/2022 0:04
8973	5/18/2022 13:12
8974	5/22/2022 22:55
8975	5/20/2022 4:08
8976	5/18/2022 9:12
8977	5/23/2022 11:27
8978	5/22/2022 21:53
8979	5/25/2022 7:40
8980	5/25/2022 6:42
8981	5/24/2022 3:07
8982	5/20/2022 6:30
8983	5/22/2022 5:27
8984	5/20/2022 13:17
8985	5/22/2022 2:47
8986	5/21/2022 6:47
8987	5/17/2022 18:14
8988	5/16/2022 17:48
8989	5/18/2022 3:46
8990	5/17/2022 17:13
8991	5/18/2022 17:09
8992	5/17/2022 3:52
8993	5/17/2022 21:52
8994	5/17/2022 21:02
8995	5/20/2022 2:50
8996	5/24/2022 21:21
8997	5/22/2022 14:50
8998	5/16/2022 21:30
8999	5/16/2022 17:11
9000	5/24/2022 1:54
9001	5/19/2022 19:06
9002	5/22/2022 12:35
9003	5/16/2022 21:59
9004	5/19/2022 22:36
9005	5/16/2022 15:49
9006	5/19/2022 7:56
9007	5/23/2022 15:28
9008	5/17/2022 0:15
9009	5/21/2022 4:41
9010	5/18/2022 23:16
9011	5/23/2022 3:55
9012	5/22/2022 5:51
9013	5/16/2022 14:14
